RetractionYear,Reason,count
2023,+Duplication of Image;+Lack of IRB/IACUC Approval;+Unreliable Data;,1
2023,+Duplication of Image;+Lack of IRB/IACUC Approval;+Unreliable Data;+Unreliable Results;,1
2023,+Duplication of Image;+Manipulation of Images;+Original Data not Provided;+Unreliable Data;,1
2023,+Duplication of Image;+Manipulation of Images;+Original Data not Provided;+Unreliable Results;,1
2023,+Duplication of Image;+Objections by Author(s);+Unreliable Data;,1
2023,+Duplication of Image;+Original Data not Provided;+Paper Mill;+Unreliable Results;+Upgrade/Update of Prior Notice;,1
2023,+Duplication of Image;+Original Data not Provided;+Unreliable Data;+Unreliable Results;,1
2023,+Duplication of Image;+Original Data not Provided;+Unreliable Image;+Unreliable Results;,1
2023,+Duplication of Image;+Paper Mill;+Unreliable Data;,1
2023,+Duplication of Image;+Paper Mill;+Unreliable Data;+Unreliable Results;,1
2023,+Duplication of Image;+Paper Mill;+Unreliable Results;+Upgrade/Update of Prior Notice;,1
2023,+Error by Journal/Publisher;+Error in Analyses;+Error in Data;+Error in Image;+Investigation by Journal/Publisher;+Unreliable Data;+Unreliable Results;,1
2023,+Error by Journal/Publisher;+Not Presented at Conference;+Upgrade/Update of Prior Notice;,1
2023,+Error by Journal/Publisher;+Retract and Replace;,1
2023,+Error in Analyses;+Error in Data;+Error in Methods;,1
2023,+Error in Analyses;+Error in Data;+Error in Methods;+Error in Results and/or Conclusions;,1
2023,+Error in Analyses;+Error in Data;+Error in Methods;+Error in Results and/or Conclusions;+Results Not Reproducible;,1
2023,+Error in Analyses;+Error in Data;+Error in Methods;+Investigation by Journal/Publisher;+Objections by Third Party;+Unreliable Results;,1
2023,+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;+Plagiarism of Image;,1
2023,+Error in Analyses;+Error in Data;+Falsification/Fabrication of Data;+Investigation by ORI;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Unreliable Results;,1
2023,+Error in Analyses;+Error in Data;+Unreliable Data;+Upgrade/Update of Prior Notice;,1
2023,+Error in Analyses;+Error in Methods;+Investigation by Journal/Publisher;+Unreliable Results;,1
2023,+Error in Analyses;+Error in Methods;+Unreliable Data;+Unreliable Results;,1
2023,+Error in Analyses;+Error in Methods;+Unreliable Results;,1
2023,+Error in Analyses;+Error in Results and/or Conclusions;+Results Not Reproducible;,1
2023,+Error in Analyses;+Error in Results and/or Conclusions;+Retract and Replace;+Upgrade/Update of Prior Notice;,1
2023,+Error in Analyses;+Error in Text;,1
2023,+Error in Analyses;+Error in Text;+Plagiarism of Article;,1
2023,+Error in Analyses;+Investigation by Journal/Publisher;+Investigation by Third Party;+Lack of IRB/IACUC Approval;+Unreliable Results;,1
2023,+Error in Analyses;+Investigation by Journal/Publisher;+Investigation by Third Party;+Results Not Reproducible;+Unreliable Results;,1
2023,+Error in Analyses;+Investigation by Third Party;,1
2023,+Error in Analyses;+Miscommunication by Journal/Publisher;+Unreliable Results;,1
2023,+Error in Analyses;+Objections by Third Party;+Retract and Replace;,1
2023,+Error in Analyses;+Objections by Third Party;+Unreliable Results;,1
2023,+Error in Analyses;+Updated to Retraction;,1
2023,+Error in Data;+Error in Image;,1
2023,+Error in Data;+Error in Image;+Error in Text;,1
2023,+Error in Data;+Error in Methods;+Error in Results and/or Conclusions;+Results Not Reproducible;,1
2023,+Error in Data;+Error in Methods;+Error in Results and/or Conclusions;+Retract and Replace;+Upgrade/Update of Prior Notice;,1
2023,+Error in Data;+Error in Methods;+Investigation by Third Party;+Unreliable Results;,1
2023,+Error in Data;+Error in Results and/or Conclusions;+Unreliable Results;,1
2023,+Error in Data;+Error in Results and/or Conclusions;+Upgrade/Update of Prior Notice;,1
2023,+Error in Data;+Error in Text;+Updated to Retraction;,1
2023,+Error in Data;+Investigation by Journal/Publisher;+Investigation by Third Party;+Paper Mill;+Unreliable Results;,1
2023,+Error in Data;+Original Data not Provided;,1
2023,+Error in Data;+Retract and Replace;+Upgrade/Update of Prior Notice;,1
2023,+Error in Data;+Unreliable Results;+Removed;,1
2023,+Error in Image;+Investigation by Journal/Publisher;+Unreliable Data;+Unreliable Results;,1
2023,+Error in Image;+Miscommunication by Author;+Unreliable Image;+Unreliable Results;,1
2023,+Error in Materials;+Results Not Reproducible;,1
2023,+Error in Methods;,1
2023,+Error in Methods;+Error in Results and/or Conclusions;+Investigation by Journal/Publisher;+Removed;,1
2023,+Error in Methods;+Informed/Patient Consent - None/Withdrawn;+Investigation by Journal/Publisher;+Investigation by Third Party;+Objections by Author(s);+Unreliable Results;,1
2023,+Error in Methods;+Investigation by Journal/Publisher;+Unreliable Results;+Upgrade/Update of Prior Notice;,1
2023,+Error in Results and/or Conclusions;+Investigation by Journal/Publisher;+Investigation by Third Party;+Paper Mill;,1
2023,+Error in Text;,1
2023,+Error in Text;+Lack of Approval from Author;+Retract and Replace;+Upgrade/Update of Prior Notice;,1
2023,+Ethical Violations by Author;+Falsification/Fabrication of Data;,1
2023,+Ethical Violations by Author;+Falsification/Fabrication of Data;+Investigation by Journal/Publisher;,1
2023,+Ethical Violations by Author;+Lack of Approval from Third Party;+Unreliable Results;,1
2023,+Ethical Violations by Author;+Notice - Limited or No Information;,1
2023,+Ethical Violations by Author;+Paper Mill;,1
2023,+Euphemisms for Plagiarism;+Fake Peer Review;+Investigation by Journal/Publisher;+Plagiarism of Article;,1
2023,+Euphemisms for Plagiarism;+Falsification/Fabrication of Image;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Original Data not Provided;+Plagiarism of Image;+Unreliable Image;+Unreliable Results;,1
2023,+Euphemisms for Plagiarism;+Investigation by Journal/Publisher;+Investigation by Third Party;+Plagiarism of Data;+Plagiarism of Image;+Unreliable Results;,1
2023,+Euphemisms for Plagiarism;+Investigation by Journal/Publisher;+Objections by Third Party;+Plagiarism of Text;,1
2023,+Euphemisms for Plagiarism;+Investigation by Journal/Publisher;+Original Data not Provided;+Plagiarism of Article;+Plagiarism of Image;+Unreliable Data;,1
2023,+Euphemisms for Plagiarism;+Investigation by Journal/Publisher;+Plagiarism of Image;+Plagiarism of Text;+Upgrade/Update of Prior Notice;,1
2023,+Euphemisms for Plagiarism;+Investigation by Journal/Publisher;+Plagiarism of Image;+Taken from Dissertation/Thesis;,1
2023,+Euphemisms for Plagiarism;+Investigation by Third Party;+Paper Mill;+Plagiarism of Article;+Randomly Generated Content;+Unreliable Results;,1
2023,+Euphemisms for Plagiarism;+Objections by Author(s);+Plagiarism of Article;,1
2023,+Euphemisms for Plagiarism;+Objections by Third Party;+Plagiarism of Article;,1
2023,+Euphemisms for Plagiarism;+Plagiarism of Article;+Plagiarism of Image;+Unreliable Data;,1
2023,+Euphemisms for Plagiarism;+Plagiarism of Article;+Randomly Generated Content;+Unreliable Results;,1
2023,+Euphemisms for Plagiarism;+Plagiarism of Article;+Taken from Dissertation/Thesis;,1
2023,+Euphemisms for Plagiarism;+Plagiarism of Article;+Unreliable Data;,1
2023,+Euphemisms for Plagiarism;+Plagiarism of Data;,1
2023,+Euphemisms for Plagiarism;+Plagiarism of Image;+Unreliable Data;,1
2023,+Euphemisms for Plagiarism;+Plagiarism of Image;+Upgrade/Update of Prior Notice;,1
2023,+Fake Peer Review;+Investigation by Journal/Publisher;+Investigation by Third Party;+Randomly Generated Content;,1
2023,+Fake Peer Review;+Investigation by Journal/Publisher;+Lack of IRB/IACUC Approval;,1
2023,+Fake Peer Review;+Investigation by Journal/Publisher;+Objections by Third Party;+Plagiarism of Image;,1
2023,+Fake Peer Review;+Investigation by Third Party;+Paper Mill;+Randomly Generated Content;+Unreliable Results;,1
2023,+False/Forged Authorship;,1
2023,+Falsification/Fabrication of Data;,1
2023,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by ORI;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Plagiarism of Data;+Upgrade/Update of Prior Notice;,1
2023,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Unreliable Results;,1
2023,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Updated to Retraction;,1
2023,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Objections by Third Party;+Taken from Dissertation/Thesis;,1
2023,+Falsification/Fabrication of Data;+Investigation by Journal/Publisher;+Investigation by Third Party;,1
2023,+Falsification/Fabrication of Data;+Investigation by Journal/Publisher;+Objections by Third Party;,1
2023,+Falsification/Fabrication of Data;+Unreliable Results;,1
2023,+Falsification/Fabrication of Image;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Original Data not Provided;+Unreliable Results;,1
2023,+Falsification/Fabrication of Image;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;,1
2023,+Falsification/Fabrication of Image;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Unreliable Results;,1
2023,+Falsification/Fabrication of Image;+Investigation by Company/Institution;+Unreliable Results;,1
2023,+Informed/Patient Consent - None/Withdrawn;+Investigation by Journal/Publisher;,1
2023,+Informed/Patient Consent - None/Withdrawn;+Investigation by Journal/Publisher;+Removed;,1
2023,+Informed/Patient Consent - None/Withdrawn;+Miscommunication by Author;+Miscommunication by Third Party;+Removed;,1
2023,+Investigation by Company/Institution;+Lack of IRB/IACUC Approval;,1
2023,+Investigation by Company/Institution;+Manipulation of Images;+Unreliable Results;+Upgrade/Update of Prior Notice;,1
2023,+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,1
2023,+Investigation by Company/Institution;+Misconduct by Author;+Plagiarism of Data;,1
2023,+Investigation by Journal/Publisher;+Investigation by Third Party;+Original Data not Provided;+Unreliable Results;,1
2023,+Investigation by Journal/Publisher;+Investigation by Third Party;+Paper Mill;+Plagiarism of Article;+Randomly Generated Content;,1
2023,+Investigation by Journal/Publisher;+Investigation by Third Party;+Plagiarism of Article;,1
2023,+Investigation by Journal/Publisher;+Lack of IRB/IACUC Approval;,1
2023,+Investigation by Journal/Publisher;+Lack of IRB/IACUC Approval;+Plagiarism of Article;+Publishing Ban;+Taken from Dissertation/Thesis;,1
2023,+Investigation by Journal/Publisher;+Manipulation of Images;+Unreliable Results;,1
2023,+Investigation by Journal/Publisher;+Randomly Generated Content;,1
2023,+Investigation by Journal/Publisher;+Unreliable Results;,1
2023,+Investigation by Third Party;+Lack of IRB/IACUC Approval;,1
2023,+Investigation by Third Party;+Lack of IRB/IACUC Approval;+Manipulation of Images;+Paper Mill;+Unreliable Results;,1
2023,+Investigation by Third Party;+Objections by Third Party;+Original Data not Provided;+Paper Mill;+Unreliable Results;,1
2023,+Investigation by Third Party;+Original Data not Provided;+Paper Mill;+Unreliable Data;,1
2023,+Investigation by Third Party;+Paper Mill;+Results Not Reproducible;,1
2023,+Investigation by Third Party;+Paper Mill;+Results Not Reproducible;+Unreliable Results;,1
2023,+Investigation by Third Party;+Paper Mill;+Unreliable Results;,1
2023,+Investigation by Third Party;+Plagiarism of Article;+Randomly Generated Content;,1
2023,+Lack of Approval from Company/Institution;,1
2023,+Lack of Approval from Company/Institution;+Lack of Approval from Third Party;+Removed;,1
2023,+Lack of Approval from Third Party;+Plagiarism of Data;,1
2023,+Lack of Approval from Third Party;+Removed;,1
2023,+Lack of IRB/IACUC Approval;+Upgrade/Update of Prior Notice;,1
2023,+Legal Reasons/Legal Threats;,1
2023,+Manipulation of Images;+Original Data not Provided;+Unreliable Results;,1
2023,+Manipulation of Images;+Unreliable Data;+Unreliable Results;,1
2023,+Miscommunication by Author;,1
2023,+Nonpayment of Fees/Refusal to Pay;,1
2023,+Notice - Lack of;+Removed;,1
2023,+Objections by Third Party;,1
2023,+Objections by Third Party;+Original Data not Provided;+Unreliable Results;,1
2023,+Objections by Third Party;+Plagiarism of Article;,1
2023,+Objections by Third Party;+Results Not Reproducible;+Unreliable Results;,1
2023,+Original Data not Provided;+Plagiarism of Image;+Unreliable Results;,1
2023,+Original Data not Provided;+Unreliable Data;,1
2023,+Paper Mill;+Results Not Reproducible;+Unreliable Results;,1
2023,+Plagiarism of Article;+Randomly Generated Content;,1
2023,+Plagiarism of Article;+Randomly Generated Content;+Unreliable Results;,1
2023,+Plagiarism of Article;+Taken from Dissertation/Thesis;,1
2023,+Plagiarism of Article;+Unreliable Data;+Unreliable Results;,1
2023,+Plagiarism of Image;+Results Not Reproducible;,1
2023,+Plagiarism of Image;+Taken from Dissertation/Thesis;,1
2023,+Randomly Generated Content;+Unreliable Results;,1
2023,+Removed;,1
2023,+Unreliable Data;+Unreliable Results;,1
2024,+Concerns/Issues About Data;+Concerns/Issues About Results;+Concerns/Issues about Referencing/Attributions;+Concerns/Issues with Peer Review;+Investigation by Journal/Publisher;+Investigation by Third Party;+Paper Mill;+Randomly Generated Content;+Unreliable Results;,709
2024,+Concerns/Issues About Data;+Concerns/Issues About Results;+Concerns/Issues about Referencing/Attributions;+Concerns/Issues with Peer Review;+Informed/Patient Consent - None/Withdrawn;+Investigation by Journal/Publisher;+Investigation by Third Party;+Lack of IRB/IACUC Approval;+Paper Mill;+Randomly Generated Content;+Unreliable Results;,194
2024,+Concerns/Issues about Referencing/Attributions;+Concerns/Issues with Peer Review;+Investigation by Journal/Publisher;,163
2024,+Concerns/Issues About Authorship/Affiliation;+False/Forged Authorship;+Investigation by Journal/Publisher;+Lack of Approval from Author;+Unreliable Results;+Upgrade/Update of Prior Notice;,97
2024,+Fake Peer Review;+Investigation by Journal/Publisher;+Investigation by Third Party;+Paper Mill;,64
